darcy,manning,hazen
0.03848817889292672,0.14702972663917424,0.08370500756900445
0.04401940852979791,0.16021316360766347,0.0827895958088008
0.04504571863951333,0.1696672765169905,0.09269331937821648
0.040540063383609236,0.1531155650346532,0.08683071010985907
0.05163192047751952,0.1961288328648914,0.10994914216615242
0.05092629305896681,0.19791196584007584,0.11169499291122624
0.051558756272910046,0.1860767203321046,0.09624064278986748
0.052323784492323604,0.19713100419383756,0.11288946309911695
0.04637112678694864,0.1646915309028093,0.07844769139796466
0.04353419128047982,0.16933602232802603,0.09648134762067039
0.03930229812413806,0.1448826707054632,0.08142177134545855
0.0542689434017163,0.1972753139112956,0.11225871690864841
0.0472776412382225,0.1707689897047572,0.08149835765519921
0.05297612979746122,0.19691870144257473,0.11483620514189666
0.051688736093968825,0.1901570994669895,0.09867317331529453
0.04562259173987871,0.1830633586985726,0.09154849885269863
